Time_sec,CycleNo,PT01_MPa,T01[Treac]_℃,Date&Time,T03[Troom]_℃
4574.0,1,2.8714,380.9,7/21/2024_9:04:35 PM,24.5
4576.0,1,2.8704,381.0,7/21/2024_9:04:37 PM,24.5
4578.0,1,2.8675,381.1,7/21/2024_9:04:39 PM,24.5
4580.0,1,2.8639,381.2,7/21/2024_9:04:41 PM,24.5
4582.0,1,2.8602,382.4,7/21/2024_9:04:43 PM,24.5
4584.0,1,2.8567,382.5,7/21/2024_9:04:45 PM,24.5
4586.0,1,2.8532,382.6,7/21/2024_9:04:47 PM,24.5
4588.0,1,2.8499,382.8,7/21/2024_9:04:49 PM,24.5
4590.0,1,2.8467,383.9,7/21/2024_9:04:51 PM,24.5
4592.0,1,2.8436,384.0,7/21/2024_9:04:53 PM,24.5
4594.0,1,2.8406,384.2,7/21/2024_9:04:55 PM,24.5
4596.0,1,2.8378,384.3,7/21/2024_9:04:57 PM,24.5
4598.0,1,2.835,385.4,7/21/2024_9:04:59 PM,24.5
4600.0,1,2.8321,385.5,7/21/2024_9:05:01 PM,24.5
4602.0,1,2.8295,385.6,7/21/2024_9:05:03 PM,24.5
4604.0,1,2.827,385.7,7/21/2024_9:05:05 PM,24.5
4606.0,1,2.8246,385.9,7/21/2024_9:05:07 PM,24.5
4608.0,1,2.8222,386.1,7/21/2024_9:05:09 PM,24.5
4610.0,1,2.8199,386.4,7/21/2024_9:05:11 PM,24.5
4612.0,1,2.8174,386.6,7/21/2024_9:05:13 PM,24.5
4614.0,1,2.8152,386.8,7/21/2024_9:05:15 PM,24.5
4616.0,1,2.8131,387.0,7/21/2024_9:05:17 PM,24.5
4618.0,1,2.811,387.2,7/21/2024_9:05:19 PM,24.5
4620.0,1,2.8088,387.4,7/21/2024_9:05:21 PM,24.5
4622.0,1,2.8068,387.6,7/21/2024_9:05:23 PM,24.5
4624.0,1,2.8048,387.7,7/21/2024_9:05:25 PM,24.5
4626.0,1,2.8029,387.9,7/21/2024_9:05:27 PM,24.5
4628.0,1,2.801,388.1,7/21/2024_9:05:29 PM,24.5
4630.0,1,2.799,388.3,7/21/2024_9:05:31 PM,24.5
4632.0,1,2.7972,388.4,7/21/2024_9:05:33 PM,24.5
4634.0,1,2.7954,388.6,7/21/2024_9:05:35 PM,24.5
4636.0,1,2.7937,388.7,7/21/2024_9:05:37 PM,24.5
4638.0,1,2.792,388.8,7/21/2024_9:05:39 PM,24.5
4640.0,1,2.7901,389.0,7/21/2024_9:05:41 PM,24.5
4642.0,1,2.7885,389.1,7/21/2024_9:05:43 PM,24.5
4644.0,1,2.7868,389.2,7/21/2024_9:05:45 PM,24.5
4646.0,1,2.7852,389.2,7/21/2024_9:05:47 PM,24.5
4648.0,1,2.7837,389.4,7/21/2024_9:05:49 PM,24.5
4650.0,1,2.7821,389.4,7/21/2024_9:05:51 PM,24.5
4652.0,1,2.7804,389.5,7/21/2024_9:05:53 PM,24.5
4654.0,1,2.7789,389.6,7/21/2024_9:05:55 PM,24.5
4656.0,1,2.7774,389.6,7/21/2024_9:05:57 PM,24.5
4658.0,1,2.7759,389.7,7/21/2024_9:05:59 PM,24.5
4660.0,1,2.7745,389.8,7/21/2024_9:06:01 PM,24.5
4662.0,1,2.7731,389.8,7/21/2024_9:06:03 PM,24.5
4664.0,1,2.7717,389.9,7/21/2024_9:06:05 PM,24.5
4666.0,1,2.7702,389.9,7/21/2024_9:06:07 PM,24.5
4668.0,1,2.7689,390.0,7/21/2024_9:06:09 PM,24.5
4670.0,1,2.7675,390.1,7/21/2024_9:06:11 PM,24.5
4672.0,1,2.7662,390.1,7/21/2024_9:06:13 PM,24.5
4674.0,1,2.7649,390.1,7/21/2024_9:06:15 PM,24.5
4676.0,1,2.7635,390.2,7/21/2024_9:06:17 PM,24.5
4678.0,1,2.7623,390.2,7/21/2024_9:06:19 PM,24.5
4680.0,1,2.761,390.2,7/21/2024_9:06:21 PM,24.5
4682.0,1,2.7597,390.3,7/21/2024_9:06:23 PM,24.5
4684.0,1,2.7585,390.3,7/21/2024_9:06:25 PM,24.5
4686.0,1,2.7573,390.3,7/21/2024_9:06:27 PM,24.5
4688.0,1,2.7561,390.3,7/21/2024_9:06:29 PM,24.5
4690.0,1,2.7549,390.4,7/21/2024_9:06:31 PM,24.5
4692.0,1,2.7537,390.4,7/21/2024_9:06:33 PM,24.5
4694.0,1,2.7525,390.4,7/21/2024_9:06:35 PM,24.5
4696.0,1,2.7513,390.4,7/21/2024_9:06:37 PM,24.5
4698.0,1,2.7502,390.4,7/21/2024_9:06:39 PM,24.5
4700.0,1,2.7491,390.4,7/21/2024_9:06:41 PM,24.5
4702.0,1,2.7478,390.4,7/21/2024_9:06:43 PM,24.5
4704.0,1,2.7467,390.4,7/21/2024_9:06:45 PM,24.5
4706.0,1,2.7456,390.4,7/21/2024_9:06:47 PM,24.5
4708.0,1,2.7446,390.4,7/21/2024_9:06:49 PM,24.5
4710.0,1,2.7435,390.4,7/21/2024_9:06:51 PM,24.5
4712.0,1,2.7424,390.4,7/21/2024_9:06:53 PM,24.5
4714.0,1,2.7413,390.4,7/21/2024_9:06:55 PM,24.5
4716.0,1,2.7403,390.4,7/21/2024_9:06:57 PM,24.5
4718.0,1,2.7393,390.4,7/21/2024_9:06:59 PM,24.5
4720.0,1,2.7383,390.4,7/21/2024_9:07:01 PM,24.5
4722.0,1,2.7372,390.4,7/21/2024_9:07:03 PM,24.5
4724.0,1,2.7361,390.4,7/21/2024_9:07:05 PM,24.5
4726.0,1,2.7352,390.4,7/21/2024_9:07:07 PM,24.5
4728.0,1,2.7342,390.3,7/21/2024_9:07:09 PM,24.5
4730.0,1,2.7332,390.3,7/21/2024_9:07:11 PM,24.5
4732.0,1,2.7323,390.3,7/21/2024_9:07:13 PM,24.5
4734.0,1,2.7313,390.3,7/21/2024_9:07:15 PM,24.5
4736.0,1,2.7302,390.3,7/21/2024_9:07:17 PM,24.5
4738.0,1,2.7293,390.3,7/21/2024_9:07:19 PM,24.5
4740.0,1,2.7284,390.2,7/21/2024_9:07:21 PM,24.5
4742.0,1,2.7274,390.2,7/21/2024_9:07:23 PM,24.5
4744.0,1,2.7265,390.2,7/21/2024_9:07:25 PM,24.5
4746.0,1,2.7256,390.2,7/21/2024_9:07:27 PM,24.5
4748.0,1,2.7247,390.1,7/21/2024_9:07:29 PM,24.5
4750.0,1,2.7238,390.1,7/21/2024_9:07:31 PM,24.5
4752.0,1,2.7229,390.1,7/21/2024_9:07:33 PM,24.5
4754.0,1,2.722,390.1,7/21/2024_9:07:35 PM,24.5
4756.0,1,2.7211,390.0,7/21/2024_9:07:37 PM,24.5
4758.0,1,2.7202,390.0,7/21/2024_9:07:39 PM,24.5
4760.0,1,2.7194,390.0,7/21/2024_9:07:41 PM,24.5
4762.0,1,2.7185,390.0,7/21/2024_9:07:43 PM,24.5
4764.0,1,2.7177,389.9,7/21/2024_9:07:45 PM,24.5
4766.0,1,2.7168,389.9,7/21/2024_9:07:47 PM,24.5
4768.0,1,2.716,389.9,7/21/2024_9:07:49 PM,24.5
4770.0,1,2.7151,389.9,7/21/2024_9:07:51 PM,24.5
4772.0,1,2.7143,389.8,7/21/2024_9:07:53 PM,24.5
4774.0,1,2.7135,389.8,7/21/2024_9:07:55 PM,24.5
4776.0,1,2.7127,389.8,7/21/2024_9:07:57 PM,24.5
4778.0,1,2.7118,389.7,7/21/2024_9:07:59 PM,24.5
4780.0,1,2.711,389.7,7/21/2024_9:08:01 PM,24.5
4782.0,1,2.7102,389.7,7/21/2024_9:08:03 PM,24.5
4784.0,1,2.7095,389.6,7/21/2024_9:08:05 PM,24.5
4786.0,1,2.7087,389.6,7/21/2024_9:08:07 PM,24.5
4788.0,1,2.7078,389.6,7/21/2024_9:08:09 PM,24.5
4790.0,1,2.7071,389.6,7/21/2024_9:08:11 PM,24.5
4792.0,1,2.7063,389.5,7/21/2024_9:08:13 PM,24.5
4794.0,1,2.7056,389.5,7/21/2024_9:08:15 PM,24.5
4796.0,1,2.7048,389.4,7/21/2024_9:08:17 PM,24.5
4798.0,1,2.7041,389.4,7/21/2024_9:08:19 PM,24.4
4800.0,1,2.7033,389.4,7/21/2024_9:08:21 PM,24.4
4802.0,1,2.7026,389.3,7/21/2024_9:08:23 PM,24.4
4804.0,1,2.7018,389.3,7/21/2024_9:08:25 PM,24.4
4806.0,1,2.7011,389.3,7/21/2024_9:08:27 PM,24.4
4808.0,1,2.7004,389.2,7/21/2024_9:08:29 PM,24.4
4810.0,1,2.6996,389.2,7/21/2024_9:08:31 PM,24.4
4812.0,1,2.6989,389.1,7/21/2024_9:08:33 PM,24.4
4814.0,1,2.6982,389.1,7/21/2024_9:08:35 PM,24.4
4816.0,1,2.6975,389.1,7/21/2024_9:08:37 PM,24.4
4818.0,1,2.6968,389.1,7/21/2024_9:08:39 PM,24.4
4820.0,1,2.6962,389.0,7/21/2024_9:08:41 PM,24.4
4822.0,1,2.6955,389.0,7/21/2024_9:08:43 PM,24.4
4824.0,1,2.6948,389.0,7/21/2024_9:08:45 PM,24.4
4826.0,1,2.6941,388.9,7/21/2024_9:08:47 PM,24.4
4828.0,1,2.6934,388.9,7/21/2024_9:08:49 PM,24.4
4830.0,1,2.6928,388.9,7/21/2024_9:08:51 PM,24.4
4832.0,1,2.6921,388.8,7/21/2024_9:08:53 PM,24.4
4834.0,1,2.6915,388.8,7/21/2024_9:08:55 PM,24.4
4836.0,1,2.6908,388.8,7/21/2024_9:08:57 PM,24.4
4838.0,1,2.6902,388.8,7/21/2024_9:08:59 PM,24.4
4840.0,1,2.6895,388.7,7/21/2024_9:09:01 PM,24.4
4842.0,1,2.6889,388.7,7/21/2024_9:09:03 PM,24.4
4844.0,1,2.6882,388.7,7/21/2024_9:09:05 PM,24.4
4846.0,1,2.6876,388.7,7/21/2024_9:09:07 PM,24.4
4848.0,1,2.687,388.6,7/21/2024_9:09:09 PM,24.4
4850.0,1,2.6863,388.6,7/21/2024_9:09:11 PM,24.4
4852.0,1,2.6858,388.6,7/21/2024_9:09:13 PM,24.4
4854.0,1,2.6851,388.5,7/21/2024_9:09:15 PM,24.4
4856.0,1,2.6845,388.5,7/21/2024_9:09:17 PM,24.4
4858.0,1,2.6839,388.5,7/21/2024_9:09:19 PM,24.4
4860.0,1,2.6833,388.5,7/21/2024_9:09:21 PM,24.4
4862.0,1,2.6827,388.4,7/21/2024_9:09:23 PM,24.4
4864.0,1,2.6821,388.4,7/21/2024_9:09:25 PM,24.4
4866.0,1,2.6815,388.4,7/21/2024_9:09:27 PM,24.4
4868.0,1,2.6809,388.4,7/21/2024_9:09:29 PM,24.4
4870.0,1,2.6803,388.3,7/21/2024_9:09:31 PM,24.4
4872.0,1,2.6798,388.3,7/21/2024_9:09:33 PM,24.4
4874.0,1,2.6792,388.3,7/21/2024_9:09:35 PM,24.4
4876.0,1,2.6787,388.2,7/21/2024_9:09:37 PM,24.4
4878.0,1,2.678,388.2,7/21/2024_9:09:39 PM,24.4
4880.0,1,2.6775,388.2,7/21/2024_9:09:41 PM,24.4
4882.0,1,2.6769,388.1,7/21/2024_9:09:43 PM,24.4
4884.0,1,2.6764,388.1,7/21/2024_9:09:45 PM,24.4
4886.0,1,2.6759,388.1,7/21/2024_9:09:47 PM,24.4
4888.0,1,2.6753,388.0,7/21/2024_9:09:49 PM,24.4
4890.0,1,2.6747,388.0,7/21/2024_9:09:51 PM,24.4
4892.0,1,2.6742,388.0,7/21/2024_9:09:53 PM,24.4
4894.0,1,2.6737,387.9,7/21/2024_9:09:55 PM,24.4
4896.0,1,2.6732,387.9,7/21/2024_9:09:57 PM,24.4
4898.0,1,2.6726,387.9,7/21/2024_9:09:59 PM,24.4
4900.0,1,2.6721,387.8,7/21/2024_9:10:01 PM,24.4
4902.0,1,2.6716,387.8,7/21/2024_9:10:03 PM,24.4
4904.0,1,2.6711,387.8,7/21/2024_9:10:05 PM,24.4
4906.0,1,2.6706,387.8,7/21/2024_9:10:07 PM,24.4
4908.0,1,2.67,387.7,7/21/2024_9:10:09 PM,24.4
4910.0,1,2.6696,387.7,7/21/2024_9:10:11 PM,24.4
4912.0,1,2.669,387.7,7/21/2024_9:10:13 PM,24.4
4914.0,1,2.6685,387.6,7/21/2024_9:10:15 PM,24.4
4916.0,1,2.668,387.6,7/21/2024_9:10:17 PM,24.4
4918.0,1,2.6675,387.6,7/21/2024_9:10:19 PM,24.4
4920.0,1,2.6671,387.5,7/21/2024_9:10:21 PM,24.4
4922.0,1,2.6666,387.5,7/21/2024_9:10:23 PM,24.4
4924.0,1,2.6661,387.5,7/21/2024_9:10:25 PM,24.4
4926.0,1,2.6656,387.5,7/21/2024_9:10:27 PM,24.4
4928.0,1,2.6651,387.4,7/21/2024_9:10:29 PM,24.4
4930.0,1,2.6646,387.4,7/21/2024_9:10:31 PM,24.4
4932.0,1,2.6642,387.4,7/21/2024_9:10:33 PM,24.4
4934.0,1,2.6637,387.4,7/21/2024_9:10:35 PM,24.4
4936.0,1,2.6632,387.3,7/21/2024_9:10:37 PM,24.4
4938.0,1,2.6628,387.3,7/21/2024_9:10:39 PM,24.4
4940.0,1,2.6623,387.3,7/21/2024_9:10:41 PM,24.4
4942.0,1,2.6618,387.2,7/21/2024_9:10:43 PM,24.4
4944.0,1,2.6614,387.2,7/21/2024_9:10:45 PM,24.4
4946.0,1,2.6609,387.2,7/21/2024_9:10:47 PM,24.4
4948.0,1,2.6605,387.1,7/21/2024_9:10:49 PM,24.4
4950.0,1,2.66,387.1,7/21/2024_9:10:51 PM,24.4
4952.0,1,2.6596,387.1,7/21/2024_9:10:53 PM,24.4
4954.0,1,2.6591,387.1,7/21/2024_9:10:55 PM,24.4
4956.0,1,2.6587,387.0,7/21/2024_9:10:57 PM,24.4
4958.0,1,2.6583,387.0,7/21/2024_9:10:59 PM,24.4
4960.0,1,2.6579,387.0,7/21/2024_9:11:01 PM,24.4
4962.0,1,2.6575,387.0,7/21/2024_9:11:03 PM,24.4
4964.0,1,2.657,387.0,7/21/2024_9:11:05 PM,24.4
4966.0,1,2.6566,387.0,7/21/2024_9:11:07 PM,24.4
4968.0,1,2.6562,386.9,7/21/2024_9:11:09 PM,24.4
4970.0,1,2.6558,386.9,7/21/2024_9:11:11 PM,24.4
4972.0,1,2.6553,386.9,7/21/2024_9:11:13 PM,24.4
4974.0,1,2.6549,386.9,7/21/2024_9:11:15 PM,24.4
4976.0,1,2.6545,386.8,7/21/2024_9:11:17 PM,24.4
4978.0,1,2.6541,386.8,7/21/2024_9:11:19 PM,24.4
4980.0,1,2.6537,386.8,7/21/2024_9:11:21 PM,24.4
4982.0,1,2.6533,386.8,7/21/2024_9:11:23 PM,24.4
4984.0,1,2.6529,386.7,7/21/2024_9:11:25 PM,24.4
4986.0,1,2.6526,386.7,7/21/2024_9:11:27 PM,24.4
4988.0,1,2.6522,386.7,7/21/2024_9:11:29 PM,24.4
4990.0,1,2.6518,386.7,7/21/2024_9:11:31 PM,24.4
4992.0,1,2.6514,386.6,7/21/2024_9:11:33 PM,24.4
4994.0,1,2.651,386.6,7/21/2024_9:11:35 PM,24.4
4996.0,1,2.6506,386.6,7/21/2024_9:11:37 PM,24.4
4998.0,1,2.6502,386.5,7/21/2024_9:11:39 PM,24.4
5000.0,1,2.6499,386.5,7/21/2024_9:11:41 PM,24.4
5002.0,1,2.6495,386.5,7/21/2024_9:11:43 PM,24.4
5004.0,1,2.6492,386.5,7/21/2024_9:11:45 PM,24.4
5006.0,1,2.6488,386.4,7/21/2024_9:11:47 PM,24.4
5008.0,1,2.6484,386.4,7/21/2024_9:11:49 PM,24.4
5010.0,1,2.648,386.4,7/21/2024_9:11:51 PM,24.4
5012.0,1,2.6477,386.4,7/21/2024_9:11:53 PM,24.4
5014.0,1,2.6473,386.3,7/21/2024_9:11:55 PM,24.4
5016.0,1,2.6469,386.3,7/21/2024_9:11:57 PM,24.4
5018.0,1,2.6466,386.3,7/21/2024_9:11:59 PM,24.4
5020.0,1,2.6463,386.3,7/21/2024_9:12:01 PM,24.4
5022.0,1,2.6458,386.2,7/21/2024_9:12:03 PM,24.4
5024.0,1,2.6455,386.2,7/21/2024_9:12:05 PM,24.4
5026.0,1,2.6452,386.2,7/21/2024_9:12:07 PM,24.4
5028.0,1,2.6448,386.2,7/21/2024_9:12:09 PM,24.4
5030.0,1,2.6445,386.2,7/21/2024_9:12:11 PM,24.4
5032.0,1,2.6441,386.1,7/21/2024_9:12:13 PM,24.4
5034.0,1,2.6438,386.1,7/21/2024_9:12:15 PM,24.4
5036.0,1,2.6435,386.1,7/21/2024_9:12:17 PM,24.4
5038.0,1,2.6431,386.1,7/21/2024_9:12:19 PM,24.4
5040.0,1,2.6428,386.1,7/21/2024_9:12:21 PM,24.4
5042.0,1,2.6425,386.0,7/21/2024_9:12:23 PM,24.4
5044.0,1,2.6421,386.0,7/21/2024_9:12:25 PM,24.4
5046.0,1,2.6418,386.0,7/21/2024_9:12:27 PM,24.4
5048.0,1,2.6415,386.0,7/21/2024_9:12:29 PM,24.4
5050.0,1,2.6411,386.0,7/21/2024_9:12:31 PM,24.4
5052.0,1,2.6408,385.9,7/21/2024_9:12:33 PM,24.4
5054.0,1,2.6405,385.9,7/21/2024_9:12:35 PM,24.4
5056.0,1,2.6402,385.9,7/21/2024_9:12:37 PM,24.4
5058.0,1,2.6398,385.9,7/21/2024_9:12:39 PM,24.4
5060.0,1,2.6395,385.8,7/21/2024_9:12:41 PM,24.4
5062.0,1,2.6392,385.8,7/21/2024_9:12:43 PM,24.4
5064.0,1,2.6389,385.8,7/21/2024_9:12:45 PM,24.4
5066.0,1,2.6386,385.8,7/21/2024_9:12:47 PM,24.4
5068.0,1,2.6383,385.8,7/21/2024_9:12:49 PM,24.4
5070.0,1,2.638,385.7,7/21/2024_9:12:51 PM,24.4
5072.0,1,2.6377,385.7,7/21/2024_9:12:53 PM,24.4
5074.0,1,2.6374,385.7,7/21/2024_9:12:55 PM,24.4
5076.0,1,2.6371,385.7,7/21/2024_9:12:57 PM,24.4
5078.0,1,2.6368,385.7,7/21/2024_9:12:59 PM,24.4
5080.0,1,2.6365,385.6,7/21/2024_9:13:01 PM,24.4
5082.0,1,2.6362,385.6,7/21/2024_9:13:03 PM,24.4
5084.0,1,2.6359,385.6,7/21/2024_9:13:05 PM,24.4
5086.0,1,2.6356,385.6,7/21/2024_9:13:07 PM,24.4
5088.0,1,2.6353,385.6,7/21/2024_9:13:09 PM,24.4
5090.0,1,2.635,385.5,7/21/2024_9:13:11 PM,24.4
5092.0,1,2.6347,385.5,7/21/2024_9:13:13 PM,24.4
5094.0,1,2.6344,385.5,7/21/2024_9:13:15 PM,24.4
5096.0,1,2.6341,385.5,7/21/2024_9:13:17 PM,24.4
5098.0,1,2.6339,385.5,7/21/2024_9:13:19 PM,24.4
5100.0,1,2.6336,385.5,7/21/2024_9:13:21 PM,24.4
5102.0,1,2.6333,385.4,7/21/2024_9:13:23 PM,24.4
5104.0,1,2.633,385.4,7/21/2024_9:13:25 PM,24.3
5106.0,1,2.6327,385.4,7/21/2024_9:13:27 PM,24.3
5108.0,1,2.6324,385.3,7/21/2024_9:13:29 PM,24.3
5110.0,1,2.6322,385.3,7/21/2024_9:13:31 PM,24.3
5112.0,1,2.6319,385.3,7/21/2024_9:13:33 PM,24.3
5114.0,1,2.6316,385.3,7/21/2024_9:13:35 PM,24.3
5116.0,1,2.6313,385.2,7/21/2024_9:13:37 PM,24.3
5118.0,1,2.6311,385.2,7/21/2024_9:13:39 PM,24.3
5120.0,1,2.6308,385.2,7/21/2024_9:13:41 PM,24.3
5122.0,1,2.6305,385.2,7/21/2024_9:13:43 PM,24.3
5124.0,1,2.6303,385.2,7/21/2024_9:13:45 PM,24.3
5126.0,1,2.63,385.1,7/21/2024_9:13:47 PM,24.3
5128.0,1,2.6297,385.1,7/21/2024_9:13:49 PM,24.3
5130.0,1,2.6295,385.1,7/21/2024_9:13:51 PM,24.3
5132.0,1,2.6292,385.1,7/21/2024_9:13:53 PM,24.3
5134.0,1,2.629,385.1,7/21/2024_9:13:55 PM,24.3
5136.0,1,2.6287,385.0,7/21/2024_9:13:57 PM,24.3
5138.0,1,2.6284,385.0,7/21/2024_9:13:59 PM,24.3
5140.0,1,2.6282,385.0,7/21/2024_9:14:01 PM,24.3
5142.0,1,2.6279,385.0,7/21/2024_9:14:03 PM,24.3
5144.0,1,2.6277,385.0,7/21/2024_9:14:05 PM,24.3
5146.0,1,2.6274,385.0,7/21/2024_9:14:07 PM,24.3
5148.0,1,2.6272,384.9,7/21/2024_9:14:09 PM,24.3
5150.0,1,2.6269,384.9,7/21/2024_9:14:11 PM,24.3
5152.0,1,2.6267,384.9,7/21/2024_9:14:13 PM,24.3
5154.0,1,2.6264,384.9,7/21/2024_9:14:15 PM,24.3
5156.0,1,2.6262,384.9,7/21/2024_9:14:17 PM,24.3
5158.0,1,2.626,384.9,7/21/2024_9:14:19 PM,24.3
5160.0,1,2.6257,384.9,7/21/2024_9:14:21 PM,24.3
5162.0,1,2.6255,384.9,7/21/2024_9:14:23 PM,24.3
5164.0,1,2.6252,384.8,7/21/2024_9:14:25 PM,24.3
5166.0,1,2.625,384.8,7/21/2024_9:14:27 PM,24.3
5168.0,1,2.6248,384.8,7/21/2024_9:14:29 PM,24.3
5170.0,1,2.6245,384.8,7/21/2024_9:14:31 PM,24.3
5172.0,1,2.6243,384.8,7/21/2024_9:14:33 PM,24.3
5174.0,1,2.6241,384.8,7/21/2024_9:14:35 PM,24.3
5176.0,1,2.6239,384.8,7/21/2024_9:14:37 PM,24.3
5178.0,1,2.6236,384.7,7/21/2024_9:14:39 PM,24.3
5180.0,1,2.6234,384.7,7/21/2024_9:14:41 PM,24.3
5182.0,1,2.6232,384.7,7/21/2024_9:14:43 PM,24.3
5184.0,1,2.6229,384.7,7/21/2024_9:14:45 PM,24.3
5186.0,1,2.6227,384.7,7/21/2024_9:14:47 PM,24.3
5188.0,1,2.6225,384.7,7/21/2024_9:14:49 PM,24.3
5190.0,1,2.6222,384.7,7/21/2024_9:14:51 PM,24.3
5192.0,1,2.622,384.6,7/21/2024_9:14:53 PM,24.3
5194.0,1,2.6218,384.6,7/21/2024_9:14:55 PM,24.3
5196.0,1,2.6216,384.6,7/21/2024_9:14:57 PM,24.3
5198.0,1,2.6213,384.6,7/21/2024_9:14:59 PM,24.3
5200.0,1,2.6211,384.6,7/21/2024_9:15:01 PM,24.3
5202.0,1,2.6209,384.6,7/21/2024_9:15:03 PM,24.3
5204.0,1,2.6207,384.5,7/21/2024_9:15:05 PM,24.3
5206.0,1,2.6205,384.5,7/21/2024_9:15:07 PM,24.3
5208.0,1,2.6203,384.5,7/21/2024_9:15:09 PM,24.3
5210.0,1,2.6201,384.5,7/21/2024_9:15:11 PM,24.3
5212.0,1,2.6199,384.5,7/21/2024_9:15:13 PM,24.3
5214.0,1,2.6197,384.5,7/21/2024_9:15:15 PM,24.3
5216.0,1,2.6195,384.5,7/21/2024_9:15:17 PM,24.3
5218.0,1,2.6193,384.5,7/21/2024_9:15:19 PM,24.3
5220.0,1,2.619,384.5,7/21/2024_9:15:21 PM,24.3
5222.0,1,2.6188,384.5,7/21/2024_9:15:23 PM,24.3
5224.0,1,2.6186,384.4,7/21/2024_9:15:25 PM,24.3
5226.0,1,2.6184,384.4,7/21/2024_9:15:27 PM,24.3
5228.0,1,2.6182,384.4,7/21/2024_9:15:29 PM,24.3
5230.0,1,2.618,384.4,7/21/2024_9:15:31 PM,24.3
5232.0,1,2.6178,384.4,7/21/2024_9:15:33 PM,24.3
5234.0,1,2.6176,384.4,7/21/2024_9:15:35 PM,24.3
5236.0,1,2.6174,384.4,7/21/2024_9:15:37 PM,24.3
5238.0,1,2.6172,384.4,7/21/2024_9:15:39 PM,24.3
5240.0,1,2.617,384.4,7/21/2024_9:15:41 PM,24.3
5242.0,1,2.6168,384.4,7/21/2024_9:15:43 PM,24.3
5244.0,1,2.6166,384.4,7/21/2024_9:15:45 PM,24.3
5246.0,1,2.6164,384.4,7/21/2024_9:15:47 PM,24.3
5248.0,1,2.6162,384.3,7/21/2024_9:15:49 PM,24.3
5250.0,1,2.616,384.3,7/21/2024_9:15:51 PM,24.3
5252.0,1,2.6158,384.3,7/21/2024_9:15:53 PM,24.3
5254.0,1,2.6157,384.3,7/21/2024_9:15:55 PM,24.3
5256.0,1,2.6154,384.3,7/21/2024_9:15:57 PM,24.3
5258.0,1,2.6152,384.3,7/21/2024_9:15:59 PM,24.3
5260.0,1,2.6151,384.3,7/21/2024_9:16:01 PM,24.3
5262.0,1,2.6149,384.3,7/21/2024_9:16:03 PM,24.3
5264.0,1,2.6147,384.3,7/21/2024_9:16:05 PM,24.3
5266.0,1,2.6145,384.3,7/21/2024_9:16:07 PM,24.3
5268.0,1,2.6143,384.3,7/21/2024_9:16:09 PM,24.3
5270.0,1,2.6141,384.2,7/21/2024_9:16:11 PM,24.3
5272.0,1,2.6139,384.2,7/21/2024_9:16:13 PM,24.3
5274.0,1,2.6138,384.2,7/21/2024_9:16:15 PM,24.3
5276.0,1,2.6136,384.2,7/21/2024_9:16:17 PM,24.3
5278.0,1,2.6134,384.2,7/21/2024_9:16:19 PM,24.3
5280.0,1,2.6132,384.2,7/21/2024_9:16:21 PM,24.3
5282.0,1,2.613,384.2,7/21/2024_9:16:23 PM,24.3
5284.0,1,2.6129,384.2,7/21/2024_9:16:25 PM,24.3
5286.0,1,2.6127,384.1,7/21/2024_9:16:27 PM,24.3
5288.0,1,2.6125,384.1,7/21/2024_9:16:29 PM,24.3
5290.0,1,2.6124,384.1,7/21/2024_9:16:31 PM,24.3
5292.0,1,2.6122,384.1,7/21/2024_9:16:33 PM,24.3
5294.0,1,2.612,384.1,7/21/2024_9:16:35 PM,24.3
5296.0,1,2.6118,384.1,7/21/2024_9:16:37 PM,24.3
5298.0,1,2.6116,384.1,7/21/2024_9:16:39 PM,24.3
5300.0,1,2.6115,384.0,7/21/2024_9:16:41 PM,24.3
5302.0,1,2.6113,384.0,7/21/2024_9:16:43 PM,24.3
5304.0,1,2.6111,384.0,7/21/2024_9:16:45 PM,24.3
5306.0,1,2.611,384.0,7/21/2024_9:16:47 PM,24.3
5308.0,1,2.6108,384.0,7/21/2024_9:16:49 PM,24.3
5310.0,1,2.6106,384.0,7/21/2024_9:16:51 PM,24.3
5312.0,1,2.6105,384.0,7/21/2024_9:16:53 PM,24.3
5314.0,1,2.6103,384.0,7/21/2024_9:16:55 PM,24.3
5316.0,1,2.6102,384.0,7/21/2024_9:16:57 PM,24.3
5318.0,1,2.61,384.0,7/21/2024_9:16:59 PM,24.3
5320.0,1,2.6098,384.0,7/21/2024_9:17:01 PM,24.3
5322.0,1,2.6097,383.9,7/21/2024_9:17:03 PM,24.3
5324.0,1,2.6095,383.9,7/21/2024_9:17:05 PM,24.3
5326.0,1,2.6093,383.9,7/21/2024_9:17:07 PM,24.3
5328.0,1,2.6092,383.9,7/21/2024_9:17:09 PM,24.3
5330.0,1,2.609,383.9,7/21/2024_9:17:11 PM,24.3
5332.0,1,2.6089,383.9,7/21/2024_9:17:13 PM,24.3
5334.0,1,2.6087,383.9,7/21/2024_9:17:15 PM,24.3
5336.0,1,2.6086,383.9,7/21/2024_9:17:17 PM,24.3
5338.0,1,2.6084,383.9,7/21/2024_9:17:19 PM,24.3
5340.0,1,2.6082,383.9,7/21/2024_9:17:21 PM,24.3
5342.0,1,2.6081,383.9,7/21/2024_9:17:23 PM,24.3
5344.0,1,2.6079,383.8,7/21/2024_9:17:25 PM,24.3
5346.0,1,2.6077,383.8,7/21/2024_9:17:27 PM,24.3
5348.0,1,2.6076,383.8,7/21/2024_9:17:29 PM,24.3
